"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2002"	"2002"	"25-34 years"	"25-34"	120	86652	138.48
	"Alaska"	"02"	"2002"	"2002"	"35-44 years"	"35-44"	280	107776	259.80
	"Alaska"	"02"	"2002"	"2002"	"45-54 years"	"45-54"	427	102844	415.19
	"Alaska"	"02"	"2002"	"2002"	"55-64 years"	"55-64"	480	52428	915.54
	"Alaska"	"02"	"2002"	"2002"	"65-74 years"	"65-74"	502	24115	2081.69
	"Alaska"	"02"	"2002"	"2002"	"75-84 years"	"75-84"	645	11768	5480.97
	"Alaska"	"02"	"2002"	"2002"	"85+ years"	"85+"	373	2985	12495.81
	"Alaska"	"02"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"< 1 year"	"1"	71	9830	722.28
	"Alaska"	"02"	"2003"	"2003"	"1-4 years"	"1-4"	18	37780	47.64 (Unreliable)
	"Alaska"	"02"	"2003"	"2003"	"5-9 years"	"5-9"	10	48745	20.51 (Unreliable)
	"Alaska"	"02"	"2003"	"2003"	"10-14 years"	"10-14"	28	56932	49.18
	"Alaska"	"02"	"2003"	"2003"	"15-19 years"	"15-19"	60	54076	110.95
	"Alaska"	"02"	"2003"	"2003"	"20-24 years"	"20-24"	62	47733	129.89
	"Alaska"	"02"	"2003"	"2003"	"25-34 years"	"25-34"	106	86372	122.72
	"Alaska"	"02"	"2003"	"2003"	"35-44 years"	"35-44"	218	104401	208.81
	"Alaska"	"02"	"2003"	"2003"	"45-54 years"	"45-54"	395	105868	373.11
	"Alaska"	"02"	"2003"	"2003"	"55-64 years"	"55-64"	490	56268	870.83
	"Alaska"	"02"	"2003"	"2003"	"65-74 years"	"65-74"	541	25031	2161.32
	"Alaska"	"02"	"2003"	"2003"	"75-84 years"	"75-84"	723	12214	5919.44
	"Alaska"	"02"	"2003"	"2003"	"85+ years"	"85+"	457	3164	14443.74
	"Alaska"	"02"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"< 1 year"	"1"	69	9959	692.84
	"Alaska"	"02"	"2004"	"2004"	"1-4 years"	"1-4"	22	38298	57.44
	"Alaska"	"02"	"2004"	"2004"	"5-9 years"	"5-9"	Suppressed	48026	Suppressed
	"Alaska"	"02"	"2004"	"2004"	"10-14 years"	"10-14"	24	56422	42.54
	"Alaska"	"02"	"2004"	"2004"	"15-19 years"	"15-19"	64	54612	117.19
	"Alaska"	"02"	"2004"	"2004"	"20-24 years"	"20-24"	73	50900	143.42
	"Alaska"	"02"	"2004"	"2004"	"25-34 years"	"25-34"	121	87247	138.69
	"Alaska"	"02"	"2004"	"2004"	"35-44 years"	"35-44"	227	102617	221.21
	"Alaska"	"02"	"2004"	"2004"	"45-54 years"	"45-54"	408	108069	377.54
	"Alaska"	"02"	"2004"	"2004"	"55-64 years"	"55-64"	452	60988	741.13
	"Alaska"	"02"	"2004"	"2004"	"65-74 years"	"65-74"	537	25949	2069.44
	"Alaska"	"02"	"2004"	"2004"	"75-84 years"	"75-84"	632	12881	4906.45
	"Alaska"	"02"	"2004"	"2004"	"85+ years"	"85+"	417	3318	12567.81
	"Alaska"	"02"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"< 1 year"	"1"	62	10197	608.02
	"Alaska"	"02"	"2005"	"2005"	"1-4 years"	"1-4"	Suppressed	38732	Suppressed
	"Alaska"	"02"	"2005"	"2005"	"5-9 years"	"5-9"	Suppressed	47441	Suppressed
	"Alaska"	"02"	"2005"	"2005"	"10-14 years"	"10-14"	20	54644	36.60
	"Alaska"	"02"	"2005"	"2005"	"15-19 years"	"15-19"	48	54764	87.65
	"Alaska"	"02"	"2005"	"2005"	"20-24 years"	"20-24"	67	53117	126.14
	"Alaska"	"02"	"2005"	"2005"	"25-34 years"	"25-34"	118	88158	133.85
	"Alaska"	"02"	"2005"	"2005"	"35-44 years"	"35-44"	227	100595	225.66
	"Alaska"	"02"	"2005"	"2005"	"45-54 years"	"45-54"	423	109846	385.08
	"Alaska"	"02"	"2005"	"2005"	"55-64 years"	"55-64"	498	65507	760.22
	"Alaska"	"02"	"2005"	"2005"	"65-74 years"	"65-74"	528	26825	1968.31
	"Alaska"	"02"	"2005"	"2005"	"75-84 years"	"75-84"	696	13507	5152.88
	"Alaska"	"02"	"2005"	"2005"	"85+ years"	"85+"	466	3613	12897.87
	"Alaska"	"02"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"< 1 year"	"1"	76	10215	744.00
	"Alaska"	"02"	"2006"	"2006"	"1-4 years"	"1-4"	Suppressed	39226	Suppressed
	"Alaska"	"02"	"2006"	"2006"	"5-9 years"	"5-9"	15	48063	31.21 (Unreliable)
	"Alaska"	"02"	"2006"	"2006"	"10-14 years"	"10-14"	21	53244	39.44
	"Alaska"	"02"	"2006"	"2006"	"15-19 years"	"15-19"	48	55120	87.08
	"Alaska"	"02"	"2006"	"2006"	"20-24 years"	"20-24"	72	54081	133.13
	"Alaska"	"02"	"2006"	"2006"	"25-34 years"	"25-34"	128	89788	142.56
	"Alaska"	"02"	"2006"	"2006"	"35-44 years"	"35-44"	217	98682	219.90
	"Alaska"	"02"	"2006"	"2006"	"45-54 years"	"45-54"	430	111530	385.55
	"Alaska"	"02"	"2006"	"2006"	"55-64 years"	"55-64"	502	69753	719.68
	"Alaska"	"02"	"2006"	"2006"	"65-74 years"	"65-74"	586	27990	2093.60
	"Alaska"	"02"	"2006"	"2006"	"75-84 years"	"75-84"	718	13740	5225.62
	"Alaska"	"02"	"2006"	"2006"	"85+ years"	"85+"	532	3870	13746.77
	"Alaska"	"02"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"< 1 year"	"1"	72	10650	676.06
	"Alaska"	"02"	"2007"	"2007"	"1-4 years"	"1-4"	14	39569	35.38 (Unreliable)
	"Alaska"	"02"	"2007"	"2007"	"5-9 years"	"5-9"	13	48030	27.07 (Unreliable)
	"Alaska"	"02"	"2007"	"2007"	"10-14 years"	"10-14"	15	51675	29.03 (Unreliable)
	"Alaska"	"02"	"2007"	"2007"	"15-19 years"	"15-19"	53	54721	96.85
	"Alaska"	"02"	"2007"	"2007"	"20-24 years"	"20-24"	76	54082	140.53
	"Alaska"	"02"	"2007"	"2007"	"25-34 years"	"25-34"	120	92158	130.21
	"Alaska"	"02"	"2007"	"2007"	"35-44 years"	"35-44"	221	96454	229.12
	"Alaska"	"02"	"2007"	"2007"	"45-54 years"	"45-54"	466	111676	417.28
	"Alaska"	"02"	"2007"	"2007"	"55-64 years"	"55-64"	570	73679	773.63
	"Alaska"	"02"	"2007"	"2007"	"65-74 years"	"65-74"	588	29703	1979.60
	"Alaska"	"02"	"2007"	"2007"	"75-84 years"	"75-84"	721	13898	5187.80
	"Alaska"	"02"	"2007"	"2007"	"85+ years"	"85+"	534	4005	13333.33
	"Alaska"	"02"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"< 1 year"	"1"	67	10815	619.51
	"Alaska"	"02"	"2008"	"2008"	"1-4 years"	"1-4"	20	40304	49.62
	"Alaska"	"02"	"2008"	"2008"	"5-9 years"	"5-9"	Suppressed	48232	Suppressed
	"Alaska"	"02"	"2008"	"2008"	"10-14 years"	"10-14"	14	50783	27.57 (Unreliable)
	"Alaska"	"02"	"2008"	"2008"	"15-19 years"	"15-19"	45	53905	83.48
	"Alaska"	"02"	"2008"	"2008"	"20-24 years"	"20-24"	64	54291	117.88
	"Alaska"	"02"	"2008"	"2008"	"25-34 years"	"25-34"	126	95378	132.11
	"Alaska"	"02"	"2008"	"2008"	"35-44 years"	"35-44"	221	94295	234.37
	"Alaska"	"02"	"2008"	"2008"	"45-54 years"	"45-54"	443	111163	398.51
	"Alaska"	"02"	"2008"	"2008"	"55-64 years"	"55-64"	578	77967	741.34
	"Alaska"	"02"	"2008"	"2008"	"65-74 years"	"65-74"	635	31798	1996.98
	"Alaska"	"02"	"2008"	"2008"	"75-84 years"	"75-84"	729	14239	5119.74
	"Alaska"	"02"	"2008"	"2008"	"85+ years"	"85+"	544	4285	12695.45
	"Alaska"	"02"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"< 1 year"	"1"	77	11076	695.20
	"Alaska"	"02"	"2009"	"2009"	"1-4 years"	"1-4"	11	42046	26.16 (Unreliable)
	"Alaska"	"02"	"2009"	"2009"	"5-9 years"	"5-9"	12	50070	23.97 (Unreliable)
	"Alaska"	"02"	"2009"	"2009"	"10-14 years"	"10-14"	Suppressed	50847	Suppressed
	"Alaska"	"02"	"2009"	"2009"	"15-19 years"	"15-19"	47	53319	88.15
	"Alaska"	"02"	"2009"	"2009"	"20-24 years"	"20-24"	72	52242	137.82
	"Alaska"	"02"	"2009"	"2009"	"25-34 years"	"25-34"	138	98338	140.33
	"Alaska"	"02"	"2009"	"2009"	"35-44 years"	"35-44"	199	92685	214.71
	"Alaska"	"02"	"2009"	"2009"	"45-54 years"	"45-54"	487	112318	433.59
	"Alaska"	"02"	"2009"	"2009"	"55-64 years"	"55-64"	574	83075	690.94
	"Alaska"	"02"	"2009"	"2009"	"65-74 years"	"65-74"	655	33759	1940.22
	"Alaska"	"02"	"2009"	"2009"	"75-84 years"	"75-84"	740	14612	5064.33
	"Alaska"	"02"	"2009"	"2009"	"85+ years"	"85+"	601	4508	13331.85
	"Alaska"	"02"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"< 1 year"	"1"	43	10828	397.12
	"Alaska"	"02"	"2010"	"2010"	"1-4 years"	"1-4"	19	43168	44.01 (Unreliable)
	"Alaska"	"02"	"2010"	"2010"	"5-9 years"	"5-9"	Suppressed	50887	Suppressed
	"Alaska"	"02"	"2010"	"2010"	"10-14 years"	"10-14"	15	50816	29.52 (Unreliable)
	"Alaska"	"02"	"2010"	"2010"	"15-19 years"	"15-19"	43	52141	82.47
	"Alaska"	"02"	"2010"	"2010"	"20-24 years"	"20-24"	84	54419	154.36
	"Alaska"	"02"	"2010"	"2010"	"25-34 years"	"25-34"	130	103125	126.06
	"Alaska"	"02"	"2010"	"2010"	"35-44 years"	"35-44"	196	92974	210.81
	"Alaska"	"02"	"2010"	"2010"	"45-54 years"	"45-54"	466	111026	419.72
	"Alaska"	"02"	"2010"	"2010"	"55-64 years"	"55-64"	633	85909	736.83
	"Alaska"	"02"	"2010"	"2010"	"65-74 years"	"65-74"	684	35350	1934.94
	"Alaska"	"02"	"2010"	"2010"	"75-84 years"	"75-84"	706	14877	4745.58
	"Alaska"	"02"	"2010"	"2010"	"85+ years"	"85+"	702	4711	14901.29
	"Alaska"	"02"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"< 1 year"	"1"	43	11723	366.80
	"Alaska"	"02"	"2011"	"2011"	"1-4 years"	"1-4"	14	43547	32.15 (Unreliable)
	"Alaska"	"02"	"2011"	"2011"	"5-9 years"	"5-9"	Suppressed	51349	Suppressed
	"Alaska"	"02"	"2011"	"2011"	"10-14 years"	"10-14"	17	50836	33.44 (Unreliable)
	"Alaska"	"02"	"2011"	"2011"	"15-19 years"	"15-19"	39	51326	75.98
	"Alaska"	"02"	"2011"	"2011"	"20-24 years"	"20-24"	85	56200	151.25
	"Alaska"	"02"	"2011"	"2011"	"25-34 years"	"25-34"	146	107887	135.33
	"Alaska"	"02"	"2011"	"2011"	"35-44 years"	"35-44"	201	92115	218.21
	"Alaska"	"02"	"2011"	"2011"	"45-54 years"	"45-54"	462	108771	424.75
	"Alaska"	"02"	"2011"	"2011"	"55-64 years"	"55-64"	721	90334	798.15
	"Alaska"	"02"	"2011"	"2011"	"65-74 years"	"65-74"	716	38023	1883.07
	"Alaska"	"02"	"2011"	"2011"	"75-84 years"	"75-84"	733	15537	4717.77
	"Alaska"	"02"	"2011"	"2011"	"85+ years"	"85+"	666	5065	13149.06
	"Alaska"	"02"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"< 1 year"	"1"	58	10814	536.34
	"Alaska"	"02"	"2012"	"2012"	"1-4 years"	"1-4"	13	44207	29.41 (Unreliable)
	"Alaska"	"02"	"2012"	"2012"	"5-9 years"	"5-9"	Suppressed	51951	Suppressed
	"Alaska"	"02"	"2012"	"2012"	"10-14 years"	"10-14"	Suppressed	50848	Suppressed
	"Alaska"	"02"	"2012"	"2012"	"15-19 years"	"15-19"	29	50094	57.89
	"Alaska"	"02"	"2012"	"2012"	"20-24 years"	"20-24"	77	58665	131.25
	"Alaska"	"02"	"2012"	"2012"	"25-34 years"	"25-34"	184	111252	165.39
	"Alaska"	"02"	"2012"	"2012"	"35-44 years"	"35-44"	182	92311	197.16
	"Alaska"	"02"	"2012"	"2012"	"45-54 years"	"45-54"	455	106017	429.18
	"Alaska"	"02"	"2012"	"2012"	"55-64 years"	"55-64"	717	92442	775.62
	"Alaska"	"02"	"2012"	"2012"	"65-74 years"	"65-74"	736	41058	1792.59
	"Alaska"	"02"	"2012"	"2012"	"75-84 years"	"75-84"	755	16104	4688.28
	"Alaska"	"02"	"2012"	"2012"	"85+ years"	"85+"	690	5326	12955.31
	"Alaska"	"02"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"< 1 year"	"1"	64	11406	561.11
	"Alaska"	"02"	"2013"	"2013"	"1-4 years"	"1-4"	18	43714	41.18 (Unreliable)
	"Alaska"	"02"	"2013"	"2013"	"5-9 years"	"5-9"	12	52202	22.99 (Unreliable)
	"Alaska"	"02"	"2013"	"2013"	"10-14 years"	"10-14"	10	50689	19.73 (Unreliable)
	"Alaska"	"02"	"2013"	"2013"	"15-19 years"	"15-19"	35	49315	70.97
	"Alaska"	"02"	"2013"	"2013"	"20-24 years"	"20-24"	70	60923	114.90
	"Alaska"	"02"	"2013"	"2013"	"25-34 years"	"25-34"	168	114523	146.70
	"Alaska"	"02"	"2013"	"2013"	"35-44 years"	"35-44"	192	92052	208.58
	"Alaska"	"02"	"2013"	"2013"	"45-54 years"	"45-54"	421	102336	411.39
	"Alaska"	"02"	"2013"	"2013"	"55-64 years"	"55-64"	795	93764	847.87
	"Alaska"	"02"	"2013"	"2013"	"65-74 years"	"65-74"	723	43697	1654.58
	"Alaska"	"02"	"2013"	"2013"	"75-84 years"	"75-84"	753	16571	4544.08
	"Alaska"	"02"	"2013"	"2013"	"85+ years"	"85+"	735	5687	12924.21
	"Alaska"	"02"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"< 1 year"	"1"	75	11233	667.68
	"Alaska"	"02"	"2014"	"2014"	"1-4 years"	"1-4"	18	43648	41.24 (Unreliable)
	"Alaska"	"02"	"2014"	"2014"	"5-9 years"	"5-9"	Suppressed	52023	Suppressed
	"Alaska"	"02"	"2014"	"2014"	"10-14 years"	"10-14"	Suppressed	50107	Suppressed
	"Alaska"	"02"	"2014"	"2014"	"15-19 years"	"15-19"	36	48954	73.54
	"Alaska"	"02"	"2014"	"2014"	"20-24 years"	"20-24"	71	60179	117.98
	"Alaska"	"02"	"2014"	"2014"	"25-34 years"	"25-34"	165	116641	141.46
	"Alaska"	"02"	"2014"	"2014"	"35-44 years"	"35-44"	186	91286	203.76
	"Alaska"	"02"	"2014"	"2014"	"45-54 years"	"45-54"	448	99182	451.69
	"Alaska"	"02"	"2014"	"2014"	"55-64 years"	"55-64"	786	94087	835.40
	"Alaska"	"02"	"2014"	"2014"	"65-74 years"	"65-74"	761	46567	1634.20
	"Alaska"	"02"	"2014"	"2014"	"75-84 years"	"75-84"	840	16862	4981.62
	"Alaska"	"02"	"2014"	"2014"	"85+ years"	"85+"	732	5936	12331.54
	"Alaska"	"02"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"< 1 year"	"1"	78	10966	711.29
	"Alaska"	"02"	"2015"	"2015"	"1-4 years"	"1-4"	23	43858	52.44
	"Alaska"	"02"	"2015"	"2015"	"5-9 years"	"5-9"	11	52112	21.11 (Unreliable)
	"Alaska"	"02"	"2015"	"2015"	"10-14 years"	"10-14"	11	49404	22.27 (Unreliable)
	"Alaska"	"02"	"2015"	"2015"	"15-19 years"	"15-19"	33	48328	68.28
	"Alaska"	"02"	"2015"	"2015"	"20-24 years"	"20-24"	89	59264	150.18
	"Alaska"	"02"	"2015"	"2015"	"25-34 years"	"25-34"	182	117998	154.24
	"Alaska"	"02"	"2015"	"2015"	"35-44 years"	"35-44"	194	91341	212.39
	"Alaska"	"02"	"2015"	"2015"	"45-54 years"	"45-54"	433	96545	448.50
	"Alaska"	"02"	"2015"	"2015"	"55-64 years"	"55-64"	806	95022	848.22
	"Alaska"	"02"	"2015"	"2015"	"65-74 years"	"65-74"	836	49271	1696.74
	"Alaska"	"02"	"2015"	"2015"	"75-84 years"	"75-84"	857	17469	4905.83
	"Alaska"	"02"	"2015"	"2015"	"85+ years"	"85+"	763	6131	12444.95
	"Alaska"	"02"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"< 1 year"	"1"	60	10938	548.55
	"Alaska"	"02"	"2016"	"2016"	"1-4 years"	"1-4"	20	43177	46.32
	"Alaska"	"02"	"2016"	"2016"	"5-9 years"	"5-9"	Suppressed	53076	Suppressed
	"Alaska"	"02"	"2016"	"2016"	"10-14 years"	"10-14"	15	50046	29.97 (Unreliable)
	"Alaska"	"02"	"2016"	"2016"	"15-19 years"	"15-19"	46	48000	95.83
	"Alaska"	"02"	"2016"	"2016"	"20-24 years"	"20-24"	92	57364	160.38
	"Alaska"	"02"	"2016"	"2016"	"25-34 years"	"25-34"	235	120453	195.10
	"Alaska"	"02"	"2016"	"2016"	"35-44 years"	"35-44"	222	92145	240.92
	"Alaska"	"02"	"2016"	"2016"	"45-54 years"	"45-54"	399	94167	423.72
	"Alaska"	"02"	"2016"	"2016"	"55-64 years"	"55-64"	815	95322	855.00
	"Alaska"	"02"	"2016"	"2016"	"65-74 years"	"65-74"	943	52387	1800.06
	"Alaska"	"02"	"2016"	"2016"	"75-84 years"	"75-84"	855	18399	4646.99
	"Alaska"	"02"	"2016"	"2016"	"85+ years"	"85+"	786	6420	12242.99
	"Alaska"	"02"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"< 1 year"	"1"	548	77506	707.04
	"Arizona"	"04"	"1999"	"1999"	"1-4 years"	"1-4"	108	298582	36.17
	"Arizona"	"04"	"1999"	"1999"	"5-9 years"	"5-9"	54	380471	14.19
	"Arizona"	"04"	"1999"	"1999"	"10-14 years"	"10-14"	81	364017	22.25
	"Arizona"	"04"	"1999"	"1999"	"15-19 years"	"15-19"	269	359836	74.76
	"Arizona"	"04"	"1999"	"1999"	"20-24 years"	"20-24"	371	350911	105.72
	"Arizona"	"04"	"1999"	"1999"	"25-34 years"	"25-34"	857	738538	116.04
	"Arizona"	"04"	"1999"	"1999"	"35-44 years"	"35-44"	1682	761436	220.90
	"Arizona"	"04"	"1999"	"1999"	"45-54 years"	"45-54"	2660	604767	439.84
	"Arizona"	"04"	"1999"	"1999"	"55-64 years"	"55-64"	4121	427747	963.42
	"Arizona"	"04"	"1999"	"1999"	"65-74 years"	"65-74"	7831	362714	2159.00
	"Arizona"	"04"	"1999"	"1999"	"75-84 years"	"75-84"	11924	231098	5159.72
	"Arizona"	"04"	"1999"	"1999"	"85+ years"	"85+"	9503	66200	14354.98
	"Arizona"	"04"	"1999"	"1999"	"Not Stated"	"NS"	41	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"< 1 year"	"1"	573	77556	738.82
	"Arizona"	"04"	"2000"	"2000"	"1-4 years"	"1-4"	113	305001	37.05
	"Arizona"	"04"	"2000"	"2000"	"5-9 years"	"5-9"	76	389864	19.49
	"Arizona"	"04"	"2000"	"2000"	"10-14 years"	"10-14"	85	378188	22.48
	"Arizona"	"04"	"2000"	"2000"	"15-19 years"	"15-19"	291	367710	79.14
	"Arizona"	"04"	"2000"	"2000"	"20-24 years"	"20-24"	384	362982	105.79
	"Arizona"	"04"	"2000"	"2000"	"25-34 years"	"25-34"	896	742646	120.65
	"Arizona"	"04"	"2000"	"2000"	"35-44 years"	"35-44"	1692	768747	220.10
	"Arizona"	"04"	"2000"	"2000"	"45-54 years"	"45-54"	2783	627814	443.28
	"Arizona"	"04"	"2000"	"2000"	"55-64 years"	"55-64"	4071	442353	920.31
	"Arizona"	"04"	"2000"	"2000"	"65-74 years"	"65-74"	7799	363799	2143.77
	"Arizona"	"04"	"2000"	"2000"	"75-84 years"	"75-84"	11946	235453	5073.62
	"Arizona"	"04"	"2000"	"2000"	"85+ years"	"85+"	9766	68519	14252.98
	"Arizona"	"04"	"2000"	"2000"	"Not Stated"	"NS"	25	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"< 1 year"	"1"	592	84721	698.76
	"Arizona"	"04"	"2001"	"2001"	"1-4 years"	"1-4"	147	309343	47.52
	"Arizona"	"04"	"2001"	"2001"	"5-9 years"	"5-9"	83	388279	21.38
	"Arizona"	"04"	"2001"	"2001"	"10-14 years"	"10-14"	92	392683	23.43
	"Arizona"	"04"	"2001"	"2001"	"15-19 years"	"15-19"	330	371612	88.80
	"Arizona"	"04"	"2001"	"2001"	"20-24 years"	"20-24"	404	388395	104.02
	"Arizona"	"04"	"2001"	"2001"	"25-34 years"	"25-34"	913	748567	121.97
	"Arizona"	"04"	"2001"	"2001"	"35-44 years"	"35-44"	1768	777891	227.28
	"Arizona"	"04"	"2001"	"2001"	"45-54 years"	"45-54"	2864	664404	431.06
	"Arizona"	"04"	"2001"	"2001"	"55-64 years"	"55-64"	4178	464349	899.75
	"Arizona"	"04"	"2001"	"2001"	"65-74 years"	"65-74"	7509	368912	2035.44
	"Arizona"	"04"	"2001"	"2001"	"75-84 years"	"75-84"	11972	243327	4920.13
	"Arizona"	"04"	"2001"	"2001"	"85+ years"	"85+"	10152	70994	14299.80
	"Arizona"	"04"	"2001"	"2001"	"Not Stated"	"NS"	54	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"< 1 year"	"1"	559	84886	658.53
	"Arizona"	"04"	"2002"	"2002"	"1-4 years"	"1-4"	130	320132	40.61
	"Arizona"	"04"	"2002"	"2002"	"5-9 years"	"5-9"	55	388857	14.14
	"Arizona"	"04"	"2002"	"2002"	"10-14 years"	"10-14"	95	402889	23.58
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	328	378885	86.57
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	457	401696	113.77
	"Arizona"	"04"	"2002"	"2002"	"25-34 years"	"25-34"	905	761307	118.87
	"Arizona"	"04"	"2002"	"2002"	"35-44 years"	"35-44"	1799	782077	230.03
	"Arizona"	"04"	"2002"	"2002"	"45-54 years"	"45-54"	3160	682453	463.04
	"Arizona"	"04"	"2002"	"2002"	"55-64 years"	"55-64"	4434	496951	892.24
	"Arizona"	"04"	"2002"	"2002"	"65-74 years"	"65-74"	7595	375319	2023.61
	"Arizona"	"04"	"2002"	"2002"	"75-84 years"	"75-84"	12466	248198	5022.60
	"Arizona"	"04"	"2002"	"2002"	"85+ years"	"85+"	10790	72605	14861.24
	"Arizona"	"04"	"2002"	"2002"	"Not Stated"	"NS"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"< 1 year"	"1"	593	87052	681.20
	"Arizona"	"04"	"2003"	"2003"	"1-4 years"	"1-4"	134	329557	40.66
	"Arizona"	"04"	"2003"	"2003"	"5-9 years"	"5-9"	59	389350	15.15
	"Arizona"	"04"	"2003"	"2003"	"10-14 years"	"10-14"	99	411193	24.08
	"Arizona"	"04"	"2003"	"2003"	"15-19 years"	"15-19"	310	389173	79.66
	"Arizona"	"04"	"2003"	"2003"	"20-24 years"	"20-24"	463	407205	113.70
	"Arizona"	"04"	"2003"	"2003"	"25-34 years"	"25-34"	903	771335	117.07
	"Arizona"	"04"	"2003"	"2003"	"35-44 years"	"35-44"	1813	783198	231.49
	"Arizona"	"04"	"2003"	"2003"	"45-54 years"	"45-54"	3232	703231	459.59
	"Arizona"	"04"	"2003"	"2003"	"55-64 years"	"55-64"	4583	527386	869.00
	"Arizona"	"04"	"2003"	"2003"	"65-74 years"	"65-74"	7483	383311	1952.20
	"Arizona"	"04"	"2003"	"2003"	"75-84 years"	"75-84"	12615	252669	4992.70
	"Arizona"	"04"	"2003"	"2003"	"85+ years"	"85+"	11049	75704	14595.00
	"Arizona"	"04"	"2003"	"2003"	"Not Stated"	"NS"	56	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"< 1 year"	"1"	630	89116	706.94
	"Arizona"	"04"	"2004"	"2004"	"1-4 years"	"1-4"	111	340915	32.56
	"Arizona"	"04"	"2004"	"2004"	"5-9 years"	"5-9"	58	393245	14.75
	"Arizona"	"04"	"2004"	"2004"	"10-14 years"	"10-14"	88	418167	21.04
	"Arizona"	"04"	"2004"	"2004"	"15-19 years"	"15-19"	343	402508	85.22
	"Arizona"	"04"	"2004"	"2004"	"20-24 years"	"20-24"	483	411699	117.32
	"Arizona"	"04"	"2004"	"2004"	"25-34 years"	"25-34"	887	788430	112.50
	"Arizona"	"04"	"2004"	"2004"	"35-44 years"	"35-44"	1717	791660	216.89
	"Arizona"	"04"	"2004"	"2004"	"45-54 years"	"45-54"	3217	726370	442.89
	"Arizona"	"04"	"2004"	"2004"	"55-64 years"	"55-64"	4811	559670	859.61
	"Arizona"	"04"	"2004"	"2004"	"65-74 years"	"65-74"	7516	394895	1903.29
	"Arizona"	"04"	"2004"	"2004"	"75-84 years"	"75-84"	12143	257532	4715.14
	"Arizona"	"04"	"2004"	"2004"	"85+ years"	"85+"	11118	78197	14217.94
	"Arizona"	"04"	"2004"	"2004"	"Not Stated"	"NS"	76	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"< 1 year"	"1"	662	92434	716.19
	"Arizona"	"04"	"2005"	"2005"	"1-4 years"	"1-4"	132	354673	37.22
	"Arizona"	"04"	"2005"	"2005"	"5-9 years"	"5-9"	83	401892	20.65
	"Arizona"	"04"	"2005"	"2005"	"10-14 years"	"10-14"	78	425230	18.34
	"Arizona"	"04"	"2005"	"2005"	"15-19 years"	"15-19"	362	419514	86.29
	"Arizona"	"04"	"2005"	"2005"	"20-24 years"	"20-24"	508	415766	122.18
	"Arizona"	"04"	"2005"	"2005"	"25-34 years"	"25-34"	981	811925	120.82
	"Arizona"	"04"	"2005"	"2005"	"35-44 years"	"35-44"	1726	808093	213.59
	"Arizona"	"04"	"2005"	"2005"	"45-54 years"	"45-54"	3496	756024	462.42
	"Arizona"	"04"	"2005"	"2005"	"55-64 years"	"55-64"	5190	596994	869.36
	"Arizona"	"04"	"2005"	"2005"	"65-74 years"	"65-74"	7851	408816	1920.42
